"date","week","ccLabel","day_count","lTemp","sdPos","tank","trt","water","ind","log.sdPos","log.lTemp","day_number","log.day_number"
"10/27/2019","week1","tank4_heating_yes_Yellow","D4",15.9613140466667,1.51657508881031,"tank4","heating","yes","Yellow",0.416454561467552,2.77016792238347,4,1.38629436111989
"10/28/2019","week1","tank4_heating_yes_Yellow","D5",15.8840447933333,1.09544511501033,"tank4","heating","yes","Yellow",0.0911607783969772,2.76531513329357,5,1.6094379124341
"10/28/2019","week1","tank2_control_yes_Yellow","D5",16.6547347033333,1.09544511501033,"tank2","control","yes","Yellow",0.0911607783969774,2.81269454256851,5,1.6094379124341
"10/28/2019","week1","tank2_control_no_Yellow","D5",17.1235602,1.30384048104053,"tank2","control","no","Yellow",0.265314125531085,2.8404553047013,5,1.6094379124341
"10/28/2019","week1","tank1_control_no_Yellow","D5",16.1963282166667,1.30384048104053,"tank1","control","no","Yellow",0.265314125531085,2.78478456325642,5,1.6094379124341
"10/24/2019","week1","tank4_heating_yes_Black","D1",15.87438614,1.09544511501033,"tank4","heating","yes","Black",0.0911607783969774,2.76470687568466,1,0
"10/24/2019","week1","tank3_heating_no_Black","D1",16.09583115,3.03315017762062,"tank3","heating","no","Black",1.1096017420275,2.77856030367841,1,0
"10/24/2019","week1","tank2_control_no_Black","D1",16.8149985566667,1.78885438199983,"tank2","control","no","Black",0.58157540490284,2.82227125935617,1,0
"10/24/2019","week1","tank1_control_no_Black","D1",16.3690810266667,1.09544511501033,"tank1","control","no","Black",0.0911607783969774,2.79539425215709,1,0
"10/25/2019","week1","tank3_heating_yes_Black","D2",15.9418602066667,1.14017542509914,"tank3","heating","yes","Black",0.131182132233746,2.7689483670968,2,0.693147180559945
"10/25/2019","week1","tank3_heating_no_Black","D2",15.6827939466667,1.94935886896179,"tank3","heating","no","Black",0.66750053336617,2.75256418442328,2,0.693147180559945
"10/25/2019","week1","tank2_control_yes_Black","D2",16.6612144066667,3.27108544675922,"tank2","control","yes","Black",1.18512187073393,2.81308352763951,2,0.693147180559945
"10/25/2019","week1","tank2_control_no_Black","D2",16.83428366,1.09544511501033,"tank2","control","no","Black",0.0911607783969774,2.82341750106918,2,0.693147180559945
"10/25/2019","week1","tank1_control_yes_Black","D2",16.7324890033333,1.22474487139159,"tank1","control","yes","Black",0.202732554054082,2.8173522787884,2,0.693147180559945
"10/25/2019","week1","tank1_control_no_Black","D2",16.1835317133333,4.27784992724149,"tank1","control","no","Black",1.45345052992369,2.78399416428451,2,0.693147180559945
"10/26/2019","week1","tank3_heating_no_Black","D3",15.7340233666667,2,"tank3","heating","no","Black",0.693147180559945,2.75582546101251,3,1.09861228866811
"10/26/2019","week1","tank1_control_yes_Black","D3",16.7228725633333,2.34520787991171,"tank1","control","yes","Black",0.852374046119213,2.81677739692705,3,1.09861228866811
"10/27/2019","week1","tank3_heating_no_Black","D4",15.7948583033333,1.34164078649987,"tank3","heating","no","Black",0.29389333245106,2.75968446323143,4,1.38629436111989
"10/27/2019","week1","tank2_control_yes_Black","D4",16.66121441,1.30384048104053,"tank2","control","yes","Black",0.265314125531085,2.81308352783958,4,1.38629436111989
"10/28/2019","week1","tank3_heating_no_Black","D5",15.8428858833333,1.22474487139159,"tank3","heating","no","Black",0.202732554054082,2.76272055939615,5,1.6094379124341
"10/28/2019","week1","tank2_control_yes_Black","D5",16.6547347033333,2.16794833886788,"tank2","control","yes","Black",0.773781254358006,2.81269454256851,5,1.6094379124341
"10/28/2019","week1","tank2_control_no_Black","D5",17.1235602,1.8165902124585,"tank2","control","no","Black",0.596961234236217,2.8404553047013,5,1.6094379124341
"10/24/2019","week1","tank4_heating_yes_White","D1",15.87438614,1.6431676725155,"tank4","heating","yes","White",0.496625886505142,2.76470687568466,1,0
"10/24/2019","week1","tank3_heating_yes_White","D1",16.1118823433333,2.38746727726266,"tank3","heating","yes","White",0.870233087420252,2.77955703352485,1,0
"10/24/2019","week1","tank3_heating_no_White","D1",16.09583115,2.58843582110896,"tank3","heating","no","White",0.95105376319846,2.77856030367841,1,0
"10/24/2019","week1","tank2_control_yes_White","D1",16.5251405966667,2.68328157299975,"tank2","control","yes","White",0.987040513011005,2.80488289382057,1,0
"10/24/2019","week1","tank2_control_no_White","D1",16.8149985566667,1.6431676725155,"tank2","control","no","White",0.496625886505142,2.82227125935617,1,0
"10/24/2019","week1","tank1_control_yes_White","D1",16.99533835,2.16794833886788,"tank1","control","yes","White",0.773781254358007,2.83293909174661,1,0
"10/25/2019","week1","tank4_heating_yes_White","D2",15.8389710666667,1.4142135623731,"tank4","heating","yes","White",0.346573590279973,2.76247342636397,2,0.693147180559945
"10/25/2019","week1","tank4_heating_no_White","D2",16.0412237,1.09544511501033,"tank4","heating","no","White",0.0911607783969774,2.77516189005209,2,0.693147180559945
"10/25/2019","week1","tank3_heating_yes_White","D2",15.9418602066667,1.30384048104053,"tank3","heating","yes","White",0.265314125531085,2.7689483670968,2,0.693147180559945
"10/25/2019","week1","tank3_heating_no_White","D2",15.6827939466667,1.6431676725155,"tank3","heating","no","White",0.496625886505142,2.75256418442328,2,0.693147180559945
"10/25/2019","week1","tank2_control_yes_White","D2",16.6612144066667,2.19089023002066,"tank2","control","yes","White",0.784307958956923,2.81308352763951,2,0.693147180559945
"10/25/2019","week1","tank2_control_no_White","D2",16.83428366,2.23606797749979,"tank2","control","no","White",0.80471895621705,2.82341750106918,2,0.693147180559945
"10/25/2019","week1","tank1_control_yes_White","D2",16.7324890033333,1.48323969741913,"tank1","control","yes","White",0.394228680182135,2.8173522787884,2,0.693147180559945
"10/25/2019","week1","tank1_control_no_White","D2",16.1835317133333,1.14017542509914,"tank1","control","no","White",0.131182132233746,2.78399416428451,2,0.693147180559945
"10/26/2019","week1","tank4_heating_yes_White","D3",15.99672912,1.67332005306815,"tank4","heating","yes","White",0.514809708590579,2.77238427134112,3,1.09861228866811
"10/26/2019","week1","tank4_heating_no_White","D3",16.2524595,1.22474487139159,"tank4","heating","no","White",0.202732554054082,2.78824425116906,3,1.09861228866811
"10/26/2019","week1","tank3_heating_yes_White","D3",15.94827614,1.48323969741913,"tank3","heating","yes","White",0.394228680182135,2.76935074439303,3,1.09861228866811
"10/26/2019","week1","tank3_heating_no_White","D3",15.7340233666667,1.51657508881031,"tank3","heating","no","White",0.416454561467552,2.75582546101251,3,1.09861228866811
"10/26/2019","week1","tank2_control_no_White","D3",17.26819847,1.78885438199983,"tank2","control","no","White",0.58157540490284,2.8488665711412,3,1.09861228866811
"10/26/2019","week1","tank1_control_yes_White","D3",16.7228725633333,1.14017542509914,"tank1","control","yes","White",0.131182132233746,2.81677739692705,3,1.09861228866811
"10/27/2019","week1","tank4_heating_yes_White","D4",15.9613140466667,1.14017542509914,"tank4","heating","yes","White",0.131182132233746,2.77016792238347,4,1.38629436111989
"10/27/2019","week1","tank4_heating_no_White","D4",16.21725353,1.14017542509914,"tank4","heating","no","White",0.131182132233745,2.78607570820941,4,1.38629436111989
"10/27/2019","week1","tank3_heating_yes_White","D4",15.9771478233333,1.14017542509914,"tank3","heating","yes","White",0.131182132233746,2.77115944026109,4,1.38629436111989
"10/27/2019","week1","tank2_control_yes_White","D4",16.66121441,1.78885438199983,"tank2","control","yes","White",0.58157540490284,2.81308352783958,4,1.38629436111989
"10/27/2019","week1","tank1_control_yes_White","D4",16.6812013266667,2.23606797749979,"tank1","control","yes","White",0.80471895621705,2.81428241631956,4,1.38629436111989
"10/28/2019","week1","tank3_heating_yes_White","D5",15.9963956066667,1.14017542509914,"tank3","heating","yes","White",0.131182132233746,2.77236342227832,5,1.6094379124341
"10/28/2019","week1","tank2_control_yes_White","D5",16.6547347033333,1.30384048104053,"tank2","control","yes","White",0.265314125531085,2.81269454256851,5,1.6094379124341
"10/28/2019","week1","tank2_control_no_White","D5",17.1235602,1.34164078649987,"tank2","control","no","White",0.29389333245106,2.8404553047013,5,1.6094379124341
"10/28/2019","week1","tank1_control_yes_White","D5",16.7196670866667,1.30384048104053,"tank1","control","yes","White",0.265314125531085,2.8165856963738,5,1.6094379124341
"11/1/2019","week2","tank4_heating_yes_Red","D6",20.8003008633333,1.14017542509914,"tank4","heating","yes","Red",0.131182132233746,3.034967451186,6,1.79175946922805
"11/1/2019","week2","tank3_heating_yes_Red","D6",19.8876568666667,1.30384048104053,"tank3","heating","yes","Red",0.265314125531085,2.99009928133445,6,1.79175946922805
"11/2/2019","week2","tank3_heating_yes_Red","D7",21.20933835,2.44948974278318,"tank3","heating","yes","Red",0.895879734614027,3.05444157289906,7,1.94591014905531
"11/2/2019","week2","tank3_heating_no_Red","D7",26.2168435233333,1.30384048104053,"tank3","heating","no","Red",0.265314125531085,3.26640208677655,7,1.94591014905531
"11/2/2019","week2","tank1_control_yes_Red","D7",16.4407903366667,1.14017542509914,"tank1","control","yes","Red",0.131182132233746,2.799765462479,7,1.94591014905531
"11/4/2019","week2","tank3_heating_yes_Red","D9",21.20292242,4.86826457785523,"tank3","heating","yes","Red",1.58273752407054,3.05413902217753,9,2.19722457733622
"11/4/2019","week2","tank3_heating_no_Red","D9",26.65869727,1.51657508881031,"tank3","heating","no","Red",0.416454561467552,3.2831154489655,9,2.19722457733622
"11/5/2019","week2","tank4_heating_no_Red","D10",23.83454439,5.31977443130816,"tank4","heating","no","Red",1.6714309023246,3.17113597330732,10,2.30258509299405
"11/5/2019","week2","tank3_heating_no_Red","D10",27.0717344766667,1.14017542509914,"tank3","heating","no","Red",0.131182132233746,3.29849017533296,10,2.30258509299405
"11/5/2019","week2","tank1_control_no_Red","D10",15.6396802766667,1.34164078649987,"tank1","control","no","Red",0.29389333245106,2.74981129223984,10,2.30258509299405
"11/1/2019","week2","tank4_heating_yes_Yellow","D6",20.8003008633333,1.14017542509914,"tank4","heating","yes","Yellow",0.131182132233746,3.034967451186,6,1.79175946922805
"11/1/2019","week2","tank4_heating_no_Yellow","D6",23.41847388,1.51657508881031,"tank4","heating","no","Yellow",0.416454561467552,3.15352519293791,6,1.79175946922805
"11/1/2019","week2","tank2_control_yes_Yellow","D6",16.4895022166667,1.14017542509914,"tank2","control","yes","Yellow",0.131182132233746,2.80272394913386,6,1.79175946922805
"11/1/2019","week2","tank2_control_no_Yellow","D6",16.5578638566667,2.19089023002066,"tank2","control","no","Yellow",0.784307958956923,2.80686114647401,6,1.79175946922805
"11/1/2019","week2","tank1_control_no_Yellow","D6",15.8284287166667,1.30384048104053,"tank1","control","no","Yellow",0.265314125531085,2.76180760912216,6,1.79175946922805
"11/2/2019","week2","tank4_heating_no_Yellow","D7",25.41241178,1.51657508881031,"tank4","heating","no","Yellow",0.416454561467552,3.23523770742852,7,1.94591014905531
"11/2/2019","week2","tank3_heating_yes_Yellow","D7",21.20933835,1.14017542509914,"tank3","heating","yes","Yellow",0.131182132233746,3.05444157289906,7,1.94591014905531
"11/2/2019","week2","tank2_control_yes_Yellow","D7",16.2983509066667,1.30384048104053,"tank2","control","yes","Yellow",0.265314125531085,2.7910639313244,7,1.94591014905531
"11/3/2019","week2","tank4_heating_yes_Yellow","D8",22.28451438,1.14017542509914,"tank4","heating","yes","Yellow",0.131182132233746,3.10389201482162,8,2.07944154167984
"11/3/2019","week2","tank4_heating_no_Yellow","D8",28.63535796,1.30384048104053,"tank4","heating","no","Yellow",0.265314125531085,3.35464224655344,8,2.07944154167984
"11/3/2019","week2","tank3_heating_yes_Yellow","D8",22.12681627,2.86356421265527,"tank3","heating","yes","Yellow",1.0520670771351,3.09679027882412,8,2.07944154167984
"11/3/2019","week2","tank1_control_no_Yellow","D8",15.88281386,3.20936130717624,"tank1","control","no","Yellow",1.1660719476178,2.76523763533588,8,2.07944154167984
"11/4/2019","week2","tank4_heating_yes_Yellow","D9",22.5098830266667,1.67332005306815,"tank4","heating","yes","Yellow",0.514809708590579,3.11395445839988,9,2.19722457733622
"11/4/2019","week2","tank4_heating_no_Yellow","D9",24.6858886633333,1.58113883008419,"tank4","heating","no","Yellow",0.458145365937078,3.20623177119787,9,2.19722457733622
"11/4/2019","week2","tank3_heating_yes_Yellow","D9",21.20292242,2.16794833886788,"tank3","heating","yes","Yellow",0.773781254358006,3.05413902217753,9,2.19722457733622
"11/4/2019","week2","tank1_control_no_Yellow","D9",15.61408727,1.30384048104053,"tank1","control","no","Yellow",0.265314125531085,2.74817353689729,9,2.19722457733622
"11/5/2019","week2","tank4_heating_no_Yellow","D10",23.83454439,1.09544511501033,"tank4","heating","no","Yellow",0.0911607783969772,3.17113597330732,10,2.30258509299405
"11/5/2019","week2","tank3_heating_yes_Yellow","D10",21.2799135766667,2.19089023002066,"tank3","heating","yes","Yellow",0.784307958956923,3.05776360321833,10,2.30258509299405
"11/5/2019","week2","tank1_control_yes_Yellow","D10",16.4536122566667,1.09544511501033,"tank1","control","yes","Yellow",0.0911607783969772,2.80054504317593,10,2.30258509299405
"11/5/2019","week2","tank1_control_no_Yellow","D10",15.6396802766667,1.51657508881031,"tank1","control","no","Yellow",0.416454561467552,2.74981129223984,10,2.30258509299405
"11/1/2019","week2","tank3_heating_no_Black","D6",24.5422818433333,4.38178046004133,"tank3","heating","no","Black",1.47745513951687,3.20039741961087,6,1.79175946922805
"11/1/2019","week2","tank2_control_yes_Black","D6",16.4895022166667,3.78153408023781,"tank2","control","yes","Black",1.33012976863293,2.80272394913386,6,1.79175946922805
"11/1/2019","week2","tank1_control_yes_Black","D6",16.4792560966667,1.09544511501033,"tank1","control","yes","Black",0.0911607783969774,2.80210238369712,6,1.79175946922805
"11/1/2019","week2","tank1_control_no_Black","D6",15.8284287166667,3.13049516849971,"tank1","control","no","Black",1.14119119283826,2.76180760912216,6,1.79175946922805
"11/2/2019","week2","tank4_heating_yes_Black","D7",22.6129086933333,1.14017542509914,"tank4","heating","yes","Black",0.131182132233746,3.11852092433734,7,1.94591014905531
"11/2/2019","week2","tank2_control_yes_Black","D7",16.2983509066667,1.48323969741913,"tank2","control","yes","Black",0.394228680182135,2.7910639313244,7,1.94591014905531
"11/2/2019","week2","tank1_control_yes_Black","D7",16.4407903366667,1.92353840616713,"tank1","control","yes","Black",0.65416640982509,2.799765462479,7,1.94591014905531
"11/3/2019","week2","tank3_heating_no_Black","D8",26.7291377266667,1.78885438199983,"tank3","heating","no","Black",0.581575404902841,3.28575427099477,8,2.07944154167984
"11/3/2019","week2","tank1_control_yes_Black","D8",16.41835198,1.09544511501033,"tank1","control","yes","Black",0.0911607783969774,2.79839973236115,8,2.07944154167984
"11/4/2019","week2","tank3_heating_no_Black","D9",26.65869727,1.14017542509914,"tank3","heating","no","Black",0.131182132233746,3.2831154489655,9,2.19722457733622
"11/5/2019","week2","tank3_heating_no_Black","D10",27.0717344766667,1.67332005306815,"tank3","heating","no","Black",0.514809708590579,3.29849017533296,10,2.30258509299405
"11/5/2019","week2","tank2_control_yes_Black","D10",16.27567194,2.07364413533277,"tank2","control","yes","Black",0.729307511349758,2.78967147387831,10,2.30258509299405
"11/5/2019","week2","tank2_control_no_Black","D10",15.4200428033333,1.78885438199983,"tank2","control","no","Black",0.58157540490284,2.73566814396358,10,2.30258509299405
"11/5/2019","week2","tank1_control_yes_Black","D10",16.4536122566667,2.07364413533277,"tank1","control","yes","Black",0.729307511349758,2.80054504317593,10,2.30258509299405
"11/5/2019","week2","tank1_control_no_Black","D10",15.6396802766667,2.07364413533277,"tank1","control","no","Black",0.729307511349758,2.74981129223984,10,2.30258509299405
"11/1/2019","week2","tank4_heating_yes_White","D6",20.8003008633333,1.09544511501033,"tank4","heating","yes","White",0.0911607783969774,3.034967451186,6,1.79175946922805
"11/1/2019","week2","tank3_heating_yes_White","D6",19.8876568666667,1.73205080756888,"tank3","heating","yes","White",0.549306144334055,2.99009928133445,6,1.79175946922805
"11/1/2019","week2","tank3_heating_no_White","D6",24.5422818433333,1.30384048104053,"tank3","heating","no","White",0.265314125531085,3.20039741961087,6,1.79175946922805
"11/1/2019","week2","tank2_control_yes_White","D6",16.4895022166667,1.51657508881031,"tank2","control","yes","White",0.416454561467552,2.80272394913386,6,1.79175946922805
"11/1/2019","week2","tank2_control_no_White","D6",16.5578638566667,1.09544511501033,"tank2","control","no","White",0.0911607783969774,2.80686114647401,6,1.79175946922805
"11/1/2019","week2","tank1_control_no_White","D6",15.8284287166667,1.09544511501033,"tank1","control","no","White",0.0911607783969772,2.76180760912216,6,1.79175946922805
"11/2/2019","week2","tank4_heating_yes_White","D7",22.6129086933333,1.14017542509914,"tank4","heating","yes","White",0.131182132233745,3.11852092433734,7,1.94591014905531
"11/2/2019","week2","tank4_heating_no_White","D7",25.41241178,1.22474487139159,"tank4","heating","no","White",0.202732554054082,3.23523770742852,7,1.94591014905531
"11/2/2019","week2","tank3_heating_yes_White","D7",21.20933835,12.300406497348,"tank3","heating","yes","White",2.50963231039715,3.05444157289906,7,1.94591014905531
"11/2/2019","week2","tank3_heating_no_White","D7",26.2168435233333,1.78885438199983,"tank3","heating","no","White",0.58157540490284,3.26640208677655,7,1.94591014905531
"11/3/2019","week2","tank4_heating_yes_White","D8",22.28451438,2.30217288664427,"tank4","heating","yes","White",0.833853410279038,3.10389201482162,8,2.07944154167984
"11/3/2019","week2","tank3_heating_yes_White","D8",22.12681627,6.76017751246223,"tank3","heating","yes","White",1.91104914895008,3.09679027882412,8,2.07944154167984
"11/4/2019","week2","tank3_heating_yes_White","D9",21.20292242,3.11448230047949,"tank3","heating","yes","White",1.13606294275467,3.05413902217753,9,2.19722457733622
"11/4/2019","week2","tank1_control_yes_White","D9",16.4536122566667,2.30217288664427,"tank1","control","yes","White",0.833853410279038,2.80054504317593,9,2.19722457733622
"11/5/2019","week2","tank4_heating_yes_White","D10",22.4583701933333,2.19089023002066,"tank4","heating","yes","White",0.784307958956923,3.1116633818213,10,2.30258509299405
"11/5/2019","week2","tank3_heating_yes_White","D10",21.2799135766667,1.4142135623731,"tank3","heating","yes","White",0.346573590279973,3.05776360321833,10,2.30258509299405
"11/8/2019","week3","tank4_heating_yes_Red","D11",25.2786978366667,3.13049516849971,"tank4","heating","yes","Red",1.14119119283826,3.22996205832646,11,2.39789527279837
"11/8/2019","week3","tank4_heating_no_Red","D11",31.8743068433333,8.61974477580398,"tank4","heating","no","Red",2.15405547586186,3.46180025715064,11,2.39789527279837
"11/8/2019","week3","tank3_heating_yes_Red","D11",22.3770375233333,1.51657508881031,"tank3","heating","yes","Red",0.416454561467552,3.10803532251033,11,2.39789527279837
"11/8/2019","week3","tank2_control_yes_Red","D11",16.3080704666667,1.34164078649987,"tank2","control","yes","Red",0.29389333245106,2.79166010593533,11,2.39789527279837
"11/8/2019","week3","tank2_control_no_Red","D11",16.9564226433333,1.73205080756888,"tank2","control","no","Red",0.549306144334055,2.83064667906635,11,2.39789527279837
"11/9/2019","week3","tank4_heating_yes_Red","D12",25.3946,1.78885438199983,"tank4","heating","yes","Red",0.58157540490284,3.23453655299705,12,2.484906649788
"11/9/2019","week3","tank4_heating_no_Red","D12",31.8839066666667,7.09224929059886,"tank4","heating","no","Red",1.95900253855285,3.46210138928334,12,2.484906649788
"11/9/2019","week3","tank3_heating_yes_Red","D12",26.3677466666667,3.67423461417477,"tank3","heating","yes","Red",1.30134484272219,3.27214154607573,12,2.484906649788
"11/9/2019","week3","tank2_control_yes_Red","D12",16.30807,1.34164078649987,"tank2","control","yes","Red",0.29389333245106,2.79166007731964,12,2.484906649788
"11/9/2019","week3","tank1_control_yes_Red","D12",16.2997466666667,1.22474487139159,"tank1","control","yes","Red",0.202732554054082,2.79114956576965,12,2.484906649788
"11/10/2019","week3","tank4_heating_no_Red","D13",33.4105666666667,6.64830805543787,"tank4","heating","no","Red",1.89436239454183,3.50887221721455,13,2.56494935746154
"11/10/2019","week3","tank3_heating_yes_Red","D13",26.3549133333333,3.84707681233427,"tank3","heating","yes","Red",1.34731359038503,3.2716547218682,13,2.56494935746154
"11/10/2019","week3","tank1_control_yes_Red","D13",16.29013,1.51657508881031,"tank1","control","yes","Red",0.416454561467552,2.79055940293816,13,2.56494935746154
"11/11/2019","week3","tank4_heating_no_Red","D14",34.38993,8.73498712076898,"tank4","heating","no","Red",2.16733646914521,3.53776378896667,14,2.63905732961526
"11/11/2019","week3","tank3_heating_yes_Red","D14",26.25226,3.42052627529741,"tank3","heating","yes","Red",1.22979442090186,3.26775208056975,14,2.63905732961526
"11/11/2019","week3","tank3_heating_no_Red","D14",29.1913533333333,1.22474487139159,"tank3","heating","no","Red",0.202732554054082,3.37387254670097,14,2.63905732961526
"11/11/2019","week3","tank1_control_yes_Red","D14",16.38309,1.14017542509914,"tank1","control","yes","Red",0.131182132233746,2.7962497053224,14,2.63905732961526
"11/12/2019","week3","tank4_heating_no_Red","D15",31.18619,7.95612971236643,"tank4","heating","no","Red",2.07394266457507,3.43997536862153,15,2.70805020110221
"11/12/2019","week3","tank3_heating_yes_Red","D15",26.1303566666667,1.87082869338697,"tank3","heating","yes","Red",0.626381484247684,3.26309772913958,15,2.70805020110221
"11/12/2019","week3","tank3_heating_no_Red","D15",29.8381266666667,2.16794833886788,"tank3","heating","no","Red",0.773781254358006,3.39578699409766,15,2.70805020110221
