DateTime,Temp
8/12/2020 13:15,27.84
8/12/2020 13:30,28.78
8/12/2020 13:45,29.21
8/12/2020 14:00,29.98
8/12/2020 14:15,30.37
8/12/2020 14:30,30.54
8/12/2020 14:45,30.46
8/12/2020 15:00,30.67
8/12/2020 15:15,30.97
8/12/2020 15:30,31.53
8/12/2020 15:45,31.79
8/12/2020 16:00,31.4
8/12/2020 16:15,31.53
8/12/2020 16:30,31.7
8/12/2020 16:45,31.83
8/12/2020 17:00,31.61
8/12/2020 17:15,31.31
8/12/2020 17:30,31.74
8/12/2020 17:45,31.7
8/12/2020 18:00,31.27
8/12/2020 18:15,30.8
8/12/2020 18:30,31.27
8/12/2020 18:45,31.4
8/12/2020 19:00,31.23
8/12/2020 19:15,30.67
8/12/2020 19:30,24.66
8/12/2020 19:45,23.46
8/12/2020 20:00,23.21
8/12/2020 20:15,23.29
8/12/2020 20:30,23.21
8/12/2020 20:45,23.21
8/12/2020 21:00,23.16
8/12/2020 21:15,23.21
8/12/2020 21:30,23.21
8/12/2020 21:45,23.29
8/12/2020 22:00,23.59
8/12/2020 22:15,23.72
8/12/2020 22:30,24.02
8/12/2020 22:45,23.85
8/12/2020 23:00,23.81
8/12/2020 23:15,23.34
8/12/2020 23:30,23.21
8/12/2020 23:45,23.34
8/13/2020 0:00,23.12
8/13/2020 0:15,23.25
8/13/2020 0:30,23.12
8/13/2020 0:45,23.16
8/13/2020 1:00,23.16
8/13/2020 1:15,23.12
8/13/2020 1:30,22.99
8/13/2020 1:45,22.86
8/13/2020 2:00,22.73
8/13/2020 2:15,22.65
8/13/2020 2:30,22.52
8/13/2020 2:45,22.48
8/13/2020 3:00,22.35
8/13/2020 3:15,22.35
8/13/2020 3:30,22.31
8/13/2020 3:45,22.09
8/13/2020 4:00,21.66
8/13/2020 4:15,21.66
8/13/2020 4:30,21.66
8/13/2020 4:45,21.45
8/13/2020 5:00,21.36
8/13/2020 5:15,21.02
8/13/2020 5:30,20.76
8/13/2020 5:45,20.55
8/13/2020 6:00,20.37
8/13/2020 6:15,20.25
8/13/2020 6:30,20.33
8/13/2020 6:45,20.63
8/13/2020 7:00,21.1
8/13/2020 7:15,21.19
8/13/2020 7:30,21.58
8/13/2020 7:45,21.88
8/13/2020 8:00,21.96
8/13/2020 8:15,22.61
8/13/2020 8:30,22.65
8/13/2020 8:45,22.61
8/13/2020 9:00,22.65
8/13/2020 9:15,22.65
8/13/2020 9:30,22.73
8/13/2020 9:45,22.78
8/13/2020 10:00,22.86
8/13/2020 10:15,22.99
8/13/2020 10:30,23.12
8/13/2020 10:45,23.16
8/13/2020 11:00,23.21
8/13/2020 11:15,23.55
8/13/2020 11:30,24.06
8/13/2020 11:45,24.92
8/13/2020 12:00,25.39
8/13/2020 12:15,24.84
8/13/2020 12:30,26.3
8/13/2020 12:45,27.02
8/13/2020 13:00,27.58
8/13/2020 13:15,27.71
8/13/2020 13:30,27.88
8/13/2020 13:45,28.01
8/13/2020 14:00,28.44
8/13/2020 14:15,28.44
8/13/2020 14:30,28.4
8/13/2020 14:45,28.48
8/13/2020 15:00,28.83
8/13/2020 15:15,27.45
8/13/2020 15:30,27.75
8/13/2020 15:45,28.14
8/13/2020 16:00,27.84
8/13/2020 16:15,27.88
8/13/2020 16:30,27.67
8/13/2020 16:45,27.5
8/13/2020 17:00,28.01
